0	0	0	0	0.282094791773878	0
0	1	0	0.314159265358979	0.282094791773878	0
0	2	0	0.628318530717959	0.282094791773878	0
0	3	0	0.942477796076938	0.282094791773878	0
0	4	0	1.25663706143592	0.282094791773878	0
0	5	0	1.5707963267949	0.282094791773878	0
0	6	0	1.88495559215388	0.282094791773878	0
0	7	0	2.19911485751286	0.282094791773878	0
0	8	0	2.51327412287183	0.282094791773878	0
0	9	0	2.82743338823081	0.282094791773878	0
0	10	0	3.14159265358979	0.282094791773878	0
0	11	0	3.45575191894877	0.282094791773878	0
0	12	0	3.76991118430775	0.282094791773878	0
0	13	0	4.08407044966673	0.282094791773878	0
0	14	0	4.39822971502571	0.282094791773878	0
0	15	0	4.71238898038469	0.282094791773878	0
0	16	0	5.02654824574367	0.282094791773878	0
0	17	0	5.34070751110265	0.282094791773878	0
0	18	0	5.65486677646163	0.282094791773878	0
0	19	0	5.96902604182061	0.282094791773878	0
1	0	0.314159265358979	0	0.282094791773878	0
1	1	0.314159265358979	0.314159265358979	0.282094791773878	0
1	2	0.314159265358979	0.628318530717959	0.282094791773878	0
1	3	0.314159265358979	0.942477796076938	0.282094791773878	0
1	4	0.314159265358979	1.25663706143592	0.282094791773878	0
1	5	0.314159265358979	1.5707963267949	0.282094791773878	0
1	6	0.314159265358979	1.88495559215388	0.282094791773878	0
1	7	0.314159265358979	2.19911485751286	0.282094791773878	0
1	8	0.314159265358979	2.51327412287183	0.282094791773878	0
1	9	0.314159265358979	2.82743338823081	0.282094791773878	0
1	10	0.314159265358979	3.14159265358979	0.282094791773878	0
1	11	0.314159265358979	3.45575191894877	0.282094791773878	0
1	12	0.314159265358979	3.76991118430775	0.282094791773878	0
1	13	0.314159265358979	4.08407044966673	0.282094791773878	0
1	14	0.314159265358979	4.39822971502571	0.282094791773878	0
1	15	0.314159265358979	4.71238898038469	0.282094791773878	0
1	16	0.314159265358979	5.02654824574367	0.282094791773878	0
1	17	0.314159265358979	5.34070751110265	0.282094791773878	0
1	18	0.314159265358979	5.65486677646163	0.282094791773878	0
1	19	0.314159265358979	5.96902604182061	0.282094791773878	0
2	0	0.628318530717959	0	0.282094791773878	0
2	1	0.628318530717959	0.314159265358979	0.282094791773878	0
2	2	0.628318530717959	0.628318530717959	0.282094791773878	0
2	3	0.628318530717959	0.942477796076938	0.282094791773878	0
2	4	0.628318530717959	1.25663706143592	0.282094791773878	0
2	5	0.628318530717959	1.5707963267949	0.282094791773878	0
